Height(km):	Beta355 (Mm^-1 sr^-1):	error beta355 (Mm^-1 sr^-1)	Beta532 (Mm^-1 sr^-1):	error beta532 (Mm^-1 sr^-1)	Beta1064 (Mm^-1 sr^-1):	error beta1064 (Mm^-1 sr^-1)	alpha355 (Mm^-1 sr^-1):	error alpha355 (Mm^-1)	alpha532 (Mm^-1 sr^-1):	error alpha532 (Mm^-1)	S355 (sr^-1)	errorS355	S532 (sr^-1)	error S532	Angstrom ext	Angstrom ext	Angstrom b355/532	error Angstrom b355/532	Angstrom b532/1064	error Angstrom b532/1064 	voldepol h?e	vol.depol 532	error vol.depol 	partdepolh?e	part. depol 532	error part. depol	sounding height (km)	Temperature (K)	Pressure (Pa)	voltdepol height	vol. depol 355	error	partdepol height	part. depol 355	error	Mixing ratio height (km)	Water vapour mixing ratio (g/kg)	Height NF (km):	Beta532 NF (Mm^-1 sr^-1):	error beta532 NF (Mm^-1 sr^-1)	alpha 532 NF (Mm^-1 sr^-1):	error alpha532 NF (Mm^-1)	Spar 532 NF (sr):	error Spar532 NF (sr)	Height HSRL (km):	BetaHSRL (Mm^-1 sr^-1):	error betaHSRL (Mm^-1 sr^-1)	alpha HSRL (Mm^-1 sr^-1):	error alphaHSRL (Mm^-1)	Spar HSRL (sr)	error Spar HSRL (sr)	vol. depol 1064	error	part. depol 1064	error	water_vapour_error	Sounding height	water_vapor_mix_sonde	Height NF 355 (km):	Beta355 NF (Mm^-1 sr^-1):	error beta355 NF (Mm^-1 sr^-1)	alpha 355 NF (Mm^-1 sr^-1):	error alpha355 NF (Mm^-1)	Spar 355 NF (sr):	error Spar 355 NF (sr)	BetaMOL 355 (m^-1 sr^-1)	BetaMOL 532 (m^-1 sr^-1)	BetaMOL 1064 (m^-1 sr^-1)
12.524167	0.251796	0.037769	0.027909	0.004186	0.000251	0.000038	101.993268	8.114251	-121.68685	8.735167	405.063737	68.776522	-4360.095129	-725.047768	NaN	NaN	5.437629	2.851476	6.798135	2.080514	12.524167	0.00728	0.000728	12.524167	0.041374	0.004137	12262.66602	220.966782	18716.33789	12.524167	0.008864	0.000886	12.524167	0.032025	0.003202	0	0	12.524167	-0.011667	0.000002	-7.98744	0.020365	684.60153	1748.45837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.524167	2.062435	NaN	11.155389	0.018107	5.408845	0	0.001988	0.000373	0.000023
12.531639	0.24996	0.037494	0.028593	0.004289	0.000308	0.000046	95.81773	8.119622	-151.329844	8.664017	383.332034	66.041019	-5292.489976	-849.734813	NaN	NaN	5.35968	2.8106	6.536191	2.000348	12.531639	0.00728	0.000728	12.531639	0.042395	0.00424	12270.1377	220.915375	18693.48828	12.531639	0.009034	0.000903	12.531639	0.034371	0.003437	0	0	12.531639	-0.011602	0.000002	-4.235557	0.020328	365.085314	1752.997098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.531639	2.060797	NaN	63.404844	0.018009	30.767151	0	0.001986	0.000373	0.000023
12.53911	0.256372	0.038456	0.031116	0.004667	-0.000438	0.000066	69.564529	8.084206	-158.616928	8.644871	271.341646	51.487131	-5097.621363	-813.552597	NaN	NaN	5.213299	2.733838	NaN	NaN	12.53911	0.006727	0.000673	12.53911	0.031234	0.003123	12277.60938	220.863953	18670.64063	12.53911	0.00915	0.000915	12.53911	0.036234	0.003623	0	0	12.53911	0.010989	0.000002	-62.981871	0.020368	-5731.41794	-2043.186648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.53911	2.05924	NaN	115.84402	0.017889	56.255707	0	0.001984	0.000372	0.000023
12.546582	0.253516	0.038027	0.028504	0.004276	0.000065	0.00001	54.91548	8.095678	-153.913301	8.669535	216.615482	45.557723	-5399.708971	-865.180584	NaN	NaN	5.402333	2.832967	8.7731	2.684936	12.546582	0.006727	0.000673	12.546582	0.031885	0.003188	12285.08106	220.812546	18647.79297	12.546582	0.009353	0.000935	12.546582	0.039228	0.003923	0	0	12.546582	0.011028	0.000002	4.92735	0.020288	446.791556	1840.891095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.546582	2.435894	NaN	48.882078	0.018016	20.067406	0	0.001982	0.000372	0.000023
12.554053	0.222018	0.033303	0.024566	0.003685	0.000848	0.000127	54.57429	8.092822	-208.153828	8.849099	245.810713	51.847957	-8473.341431	-1321.061489	NaN	NaN	5.441938	2.853736	4.85581	1.486081	12.554053	0.006667	0.000667	12.554053	0.031266	0.003127	12292.55176	220.761139	18624.94727	12.554053	0.009238	0.000924	12.554053	0.038435	0.003844	0	0	12.554053	0.022134	0.000003	73.062806	0.020174	3300.879869	1037.254952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.554053	2.434211	NaN	40.519093	0.017971	16.645676	0	0.00198	0.000372	0.000022
12.561525	0.196632	0.029495	0.02171	0.003256	-0.001213	0.000182	50.867899	8.11205	-239.620867	9.020072	258.696541	56.637172	-11037.39671	-1706.946973	NaN	NaN	5.447275	2.856534	NaN	NaN	12.561525	0.007002	0.0007	12.561525	0.040148	0.004015	12300.02344	220.709732	18602.09961	12.561525	0.009247	0.000925	12.561525	0.039128	0.003913	0	0	12.561525	0.022203	0.000003	76.363842	0.020175	3439.301976	1044.887929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.561525	2.846282	NaN	30.57224	0.017919	10.741116	0	0.001978	0.000371	0.000022
12.568996	0.191813	0.028772	0.020737	0.003111	-0.001456	0.000218	-1.525314	8.413529	-246.617189	8.99167	-7.952072	-43.879296	-11892.62032	-1835.834403	-12.571851	-11.571851	5.49929	2.883811	NaN	NaN	12.568996	0.007002	0.0007	12.568996	0.041665	0.004167	12307.49512	220.658569	18579.33789	12.568996	0.009107	0.000911	12.568996	0.037922	0.003792	0	0	12.568996	-0.012378	0.000002	15.379469	0.020254	-1242.496776	-1646.905687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.568996	2.62795	NaN	20.825215	0.017981	7.924509	0	0.001976	0.000371	0.000022
12.576468	0.172625	0.025894	0.017329	0.002599	-0.002345	0.000352	-33.038726	8.469884	-267.997113	8.970491	-191.389657	-56.846797	-15465.37499	-2376.862489	-5.174692	-4.174692	5.682585	2.97993	NaN	NaN	12.576468	0.007157	0.000716	12.576468	0.04736	0.004736	12314.9668	220.614868	18559.13281	12.576468	0.009079	0.000908	12.576468	0.038134	0.003813	0	0	12.576468	0.035602	0.000005	-45.763801	0.01963	-1285.424445	-584.125858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.576468	2.625865	NaN	-49.153548	0.017229	-18.718992	0	0.001975	0.00037	0.000022
12.583939	0.182385	0.027358	0.017672	0.002651	0.00077	0.000115	-38.0489	8.42605	-279.325387	8.975377	-208.618533	-55.799708	-15806.41286	-2424.75149	-4.928006	-3.928006	5.770112	3.025829	4.521272	1.383698	12.583939	0.007177	0.000718	12.583939	0.04984	0.004984	12322.4375	220.571182	18538.92969	12.583939	0.008962	0.000896	12.583939	0.037272	0.003727	0	0	12.583939	0.047421	0.000007	-173.261328	0.018947	-3653.7186	-678.241203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.583939	2.639713	NaN	-156.476746	0.016894	-59.277929	0	0.001973	0.00037	0.000022
12.591411	0.213939	0.032091	0.016387	0.002458	-0.000198	0.00003	-61.034056	8.43557	-261.364475	9.21344	-285.287486	-58.189027	-15949.53451	-2457.608228	-3.595529	-2.595529	6.351151	3.330524	NaN	NaN	12.591411	0.007043	0.000704	12.591411	0.048208	0.004821	12329.90918	220.527481	18518.72461	12.591411	0.008773	0.000877	12.591411	0.035358	0.003536	0	0	12.591411	0.10116	0.000015	-239.91773	0.01812	-2371.663516	-398.297373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.591411	3.346965	NaN	-265.955505	0.014995	-79.461704	0	0.001971	0.00037	0.000022
12.598882	0.193733	0.02906	0.013618	0.002043	0.001942	0.000291	-83.896499	8.40336	-234.775283	9.4235	-433.052679	-78.108958	-17240.60881	-2677.077959	-2.543831	-1.543831	6.563535	3.441898	2.810205	0.86004	12.598882	0.00691	0.000691	12.598882	0.046352	0.004635	12337.38086	220.48378	18498.52148	12.598882	0.008866	0.000887	12.598882	0.037217	0.003722	0	0	12.598882	0.064067	0.00001	-309.53097	0.018044	-4831.394661	-777.512267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.598882	3.319172	NaN	-343.279299	0.014881	-103.423162	0	0.001969	0.000369	0.000022
12.606353	0.194355	0.029153	0.011304	0.001696	0.001795	0.000269	-103.023435	8.255873	-248.828074	9.362325	-530.07747	-90.147086	-22011.91014	-3404.075646	-2.179851	-1.179851	7.031717	3.687411	2.654697	0.812448	12.606353	0.007075	0.000707	12.606353	0.053716	0.005372	12344.85254	220.440079	18478.31641	12.606353	0.009503	0.00095	12.606353	0.04667	0.004667	0	0	12.606353	0.052364	0.000008	-379.030221	0.017929	-7238.325327	-1138.45586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.606353	3.314888	NaN	-301.106407	0.014937	-90.834557	0	0.001967	0.000369	0.000022
12.613825	0.185337	0.027801	0.013278	0.001992	0.003533	0.00053	-104.092668	8.25746	-248.621959	9.357467	-561.640356	-95.301824	-18723.97015	-2895.658736	-2.152278	-1.152278	6.516387	3.417173	1.910093	0.584568	12.613825	0.006936	0.000694	12.613825	0.051842	0.005184	12352.32422	220.396378	18458.11133	12.613825	0.009298	0.00093	12.613825	0.044662	0.004466	0	0	12.613825	0.010902	0.000002	-485.640783	0.017291	-44546.15659	-6867.570941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.613825	3.310519	NaN	-318.148875	0.015022	-96.102409	0	0.001966	0.000369	0.000022
12.621296	0.17183	0.025775	0.01922	0.002883	0.002311	0.000347	-124.78493	8.256531	-202.792835	9.788445	-726.209787	-119.058437	-10551.2926	-1662.617871	-1.200401	-0.200401	5.41516	2.839693	3.055918	0.935239	12.621296	0.007056	0.000706	12.621296	0.059018	0.005902	12359.79492	220.352692	18437.9082	12.621296	0.009632	0.000963	12.621296	0.050273	0.005027	0	0	12.621296	-0.004024	0.000001	-492.118757	0.017304	122294.1856	18841.3716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.621296	2.807238	NaN	-452.233977	0.015635	-161.095677	0	0.001964	0.000368	0.000022
12.628768	0.13721	0.020581	0.014982	0.002247	0.002825	0.000424	-141.804742	8.287059	-262.131009	10.026568	-1033.489961	-166.373349	-17496.25464	-2708.422424	-1.518799	-0.518799	5.474688	2.87091	2.407027	0.736651	12.628768	0.007056	0.000706	12.628768	0.062072	0.006207	12367.2666	220.30899	18417.70508	12.628768	0.009912	0.000991	12.628768	0.055459	0.005546	0	0	12.628768	0.017457	0.000003	-433.890393	0.017444	-24854.35491	-3859.745273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.628768	2.604596	NaN	-465.518986	0.015677	-178.729827	0	0.001962	0.000368	0.000022
12.636239	0.143876	0.021581	0.009274	0.001391	0.004049	0.000607	-158.517228	8.149519	-278.979056	10.141476	-1101.762296	-174.701721	-30082.57925	-4643.00766	-1.397373	-0.397373	6.77772	3.554215	1.195633	0.365914	12.636239	0.007188	0.000719	12.636239	0.071272	0.007127	12374.73828	220.265289	18397.5	12.636239	0.009587	0.000959	12.636239	0.051622	0.005162	0	0	12.636239	0.03318	0.000005	-439.939192	0.017381	-13258.97885	-2056.677161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.636239	2.600462	NaN	-418.408987	0.015787	-160.897941	0	0.00196	0.000368	0.000022
12.643711	0.145741	0.021861	0.001209	0.000181	0.003576	0.000536	-147.709967	8.209515	-311.225991	10.048092	-1013.509877	-162.12668	-257431.6718	-39499.07497	-1.842327	-0.842327	11.846136	6.212077	-1.564379	-0.478766	12.643711	0.007819	0.000782	12.643711	0.104959	0.010496	12382.20996	220.221588	18377.29492	12.643711	0.009645	0.000964	12.643711	0.053559	0.005356	0	0	12.643711	0.044552	0.000007	-383.606012	0.017489	-8610.351354	-1349.89043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.643711	2.367972	NaN	-429.891605	0.015826	-181.544194	0	0.001959	0.000367	0.000022
12.651182	0.139176	0.020876	0.000259	0.000039	0.003531	0.00053	-97.596524	8.165422	-256.25662	10.074879	-701.242899	-120.442113	-988408.7945	-153269.3975	-2.386344	-1.386344	15.538345	8.14826	-3.767589	-1.15304	12.651182	0.00768	0.000768	12.651182	0.105153	0.010515	12389.68066	220.177902	18357.0918	12.651182	0.009659	0.000966	12.651182	0.054889	0.005489	0	0	12.651182	0.05592	0.000008	-327.042967	0.017569	-5848.443251	-931.831446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.651182	2.175841	NaN	-500.489789	0.01562	-230.021291	0	0.001957	0.000367	0.000022
12.658654	0.155502	0.023325	-0.002913	0.000437	0.002132	0.00032	-97.789338	8.159229	-246.689854	10.143807	-628.863026	-107.940631	84693.10874	13172.65866	-2.287411	-1.287411	NaN	NaN	NaN	NaN	12.658654	0.007756	0.000776	12.658654	0.115422	0.011542	12397.15234	220.134201	18336.88672	12.658654	0.009627	0.000963	12.658654	0.055642	0.005564	0	0	12.658654	0.027108	0.000004	-333.52162	0.01759	-12303.47626	-1956.274163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.658654	1.975101	NaN	-510.918867	0.015646	-258.679879	0	0.001955	0.000367	0.000022
12.666125	0.108547	0.016282	-0.002353	0.000353	0.001492	0.000224	-74.781127	7.810192	-215.399615	10.4897	-688.929404	-125.921249	91554.04702	14438.73559	-2.615234	-1.615234	NaN	NaN	NaN	NaN	12.666125	0.007722	0.000772	12.666125	0.122048	0.012205	12404.62402	220.0905	18316.68359	12.666125	0.010047	0.001005	12.666125	0.064396	0.00644	0	0	12.666125	0.02784	0.000004	-275.294554	0.017651	-9888.600399	-1613.113487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.666125	2.166521	NaN	-553.822574	0.015934	-255.62765	0	0.001953	0.000366	0.000022
12.673597	0.113849	0.017077	-0.00296	0.000444	0.002653	0.000398	-52.622846	7.851146	-235.148218	10.373717	-462.216845	-97.788749	79432.20267	12419.4454	-3.700793	-2.700793	NaN	NaN	NaN	NaN	12.673597	0.007759	0.000776	12.673597	0.132813	0.013281	12412.0957	220.046799	18296.47852	12.673597	0.010124	0.001012	12.673597	0.067633	0.006763	0	0	12.673597	0.065459	0.00001	-281.345298	0.017597	-4298.027814	-698.503955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.673597	1.80362	NaN	-618.162833	0.016496	-342.734438	0	0.001952	0.000366	0.000022
12.681068	0.11385	0.017077	-0.003124	0.000469	0.001405	0.000211	-87.363871	8.029763	-232.531869	10.368013	-767.361334	-134.994025	74427.78618	11646.94851	-2.419983	-1.419983	NaN	NaN	NaN	NaN	12.681068	0.007759	0.000776	12.681068	0.143877	0.014388	12419.56738	220.003113	18276.27344	12.681068	0.010085	0.001009	12.681068	0.069223	0.006922	0	0	12.681068	0.045095	0.000007	-224.481631	0.017631	-4977.968825	-842.866134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.681068	1.956888	NaN	-680.998219	0.016215	-348.00069	0	0.00195	0.000366	0.000022
12.688539	0.102412	0.015362	-0.004206	0.000631	0.00073	0.000109	-105.763153	8.048359	-196.300743	10.156834	-1032.725909	-173.703449	46676.91614	7406.370712	-1.528817	-0.528817	NaN	NaN	NaN	NaN	12.688539	0.007492	0.000749	12.688539	0.13716	0.013716	12427.03809	219.959412	18256.07031	12.688539	0.010377	0.001038	12.688539	0.076927	0.007693	0	0	12.688539	0.034416	0.000005	-232.12377	0.017569	-6744.576606	-1133.1809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.688539	1.952885	NaN	-624.629548	0.016449	-319.849684	0	0.001948	0.000365	0.000022
12.696011	0.104083	0.015612	-0.004497	0.000674	-0.001109	0.000166	-116.85558	8.037111	-150.297679	10.265077	-1122.714811	-185.266429	33424.28862	5508.892509	-0.622158	0.377842	NaN	NaN	2.019294	0.617988	12.696011	0.007827	0.000783	12.696011	0.180427	0.018043	12434.50977	219.91571	18235.86719	12.696011	0.010583	0.001058	12.696011	0.083216	0.008322	0	0	12.696011	0.034334	0.000005	-177.085586	0.017582	-5157.697797	-927.785432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.696011	1.779094	NaN	-626.85751	0.016444	-352.346415	0	0.001946	0.000365	0.000022
12.703482	0.096217	0.014432	-0.00343	0.000514	-0.002849	0.000427	-103.782196	8.066842	-117.43508	10.177298	-1078.631527	-182.227224	34241.92132	5931.913305	-0.305521	0.694479	NaN	NaN	0.267433	0.081846	12.703482	0.007959	0.000796	12.703482	0.216094	0.021609	12441.98145	219.872009	18215.66211	12.703482	0.010381	0.001038	12.703482	0.081324	0.008132	0	0	12.703482	0.063	0.000009	-186.33785	0.017512	-2957.730413	-523.546959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.703482	1.775433	NaN	-568.390276	0.016655	-320.14173	0	0.001945	0.000365	0.000022
12.710954	0.104323	0.015648	-0.007667	0.00115	-0.00303	0.000454	-111.88926	8.064143	-113.767523	10.172309	-1072.53096	-178.486848	14838.24021	2591.162296	-0.041153	0.958847	NaN	NaN	1.339467	0.409933	12.710954	0.008033	0.000803	12.710954	0.257709	0.025771	12449.45313	219.828323	18195.45703	12.710954	0.010584	0.001058	12.710954	0.088153	0.008815	0	0	12.710954	0.06292	0.000009	-132.688321	0.017505	-2108.849717	-421.267623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.710954	1.948554	NaN	-509.713687	0.016833	-261.585566	0	0.001943	0.000364	0.000022
12.718425	0.112797	0.01692	-0.007129	0.001069	-0.002191	0.000329	-93.346217	8.159444	-87.318755	10.116754	-827.557712	-143.672704	12248.5875	2321.537009	0.165008	1.165008	NaN	NaN	1.701779	0.520815	12.718425	0.008115	0.000812	12.718425	0.3273	0.03273	12456.92383	219.784622	18175.25391	12.718425	0.010382	0.001038	12.718425	0.086244	0.008624	0	0	12.718425	0.075205	0.000011	-178.637222	0.017944	-2375.347994	-428.813184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.718425	1.782456	NaN	-510.876042	0.016827	-286.613534	0	0.001941	0.000364	0.000022
12.725897	0.124211	0.018632	-0.008054	0.001208	-0.001953	0.000293	-115.513085	8.064576	-117.394295	10.0907	-929.971729	-153.865136	14575.49368	2519.848252	-0.039934	0.960066	NaN	NaN	2.043718	0.625463	12.725897	0.008209	0.000821	12.725897	0.416589	0.041659	12464.39551	219.740921	18155.05078	12.725897	0.010114	0.001011	12.725897	0.083256	0.008326	0	0	12.725897	0.063761	0.00001	-250.940187	0.017906	-3935.627971	-653.73751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.725897	1.616714	NaN	-451.65515	0.016977	-279.366064	0	0.001939	0.000364	0.000022
12.733368	0.092843	0.013926	-0.007528	0.001129	-0.00412	0.000618	-160.424391	8.312566	-36.697891	10.949408	-1727.904657	-274.214211	4874.552117	1627.854827	3.646501	4.646501	NaN	NaN	0.869615	0.266139	12.733368	0.008104	0.00081	12.733368	0.479033	0.047903	12471.86719	219.69722	18134.8457	12.733368	0.010167	0.001017	12.733368	0.086932	0.008693	0	0	12.733368	0.063661	0.00001	-258.855097	0.017938	-4066.161751	-671.866124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.733368	1.613761	NaN	-392.234421	0.017097	-243.056046	0	0.001937	0.000363	0.000022
12.74084	0.074388	0.011158	-0.009157	0.001374	-0.005864	0.00088	-198.883629	8.753991	-44.809424	10.974856	-2673.607517	-417.950594	4893.522102	1405.448624	3.684071	4.684071	NaN	NaN	0.64305	0.1968	12.74084	0.008024	0.000802	12.74084	0.532311	0.053231	12479.33887	219.653534	18114.64063	12.74084	0.010275	0.001028	12.74084	0.092453	0.009245	0	0	12.74084	0.075894	0.000011	-264.751647	0.017959	-3488.441559	-574.281914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.74084	1.306715	NaN	-391.419624	0.017083	-299.544675	0	0.001936	0.000363	0.000022
12.748311	0.084326	0.012649	-0.01189	0.001783	-0.004264	0.00064	-220.155667	8.661056	5.928194	10.930227	-2610.769799	-404.860303	-498.593669	-922.329377	NaN	NaN	NaN	NaN	1.479455	0.452775	12.748311	0.008358	0.000836	12.748311	0.861586	0.086159	12486.80957	219.609833	18094.4375	12.748311	0.01032	0.001032	12.748311	0.096825	0.009683	0	0	12.748311	0.097974	0.000015	-333.121469	0.017874	-3400.101513	-541.663384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.748311	1.624452	NaN	-390.404942	0.017081	-240.330188	0	0.001934	0.000363	0.000022
12.755783	0.053601	0.00804	-0.013616	0.002042	-0.003755	0.000563	-215.995002	8.652879	-30.548709	11.018921	-4029.716589	-625.643161	2243.529974	876.426677	4.835126	5.835126	NaN	NaN	1.858472	0.56877	12.755783	0.008571	0.000857	12.755783	1.553527	0.155353	12494.28125	219.566132	18074.23242	12.755783	0.010522	0.001052	12.755783	0.10616	0.010616	0	0	12.755783	0.097792	0.000015	-336.772332	0.017881	-3443.753092	-547.968766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.755783	1.797663	NaN	-330.384741	0.01717	-183.785675	0	0.001932	0.000362	0.000022
12.763254	0.043175	0.006476	-0.015191	0.002279	-0.004308	0.000646	-198.596275	8.614464	-23.21295	11.012198	-4599.780867	-718.23695	1528.105533	760.306331	5.306372	6.306372	NaN	NaN	1.818094	0.556413	12.763254	0.008349	0.000835	12.763254	2.807267	0.280727	12501.75293	219.522446	18054.0293	12.763254	0.010476	0.001048	12.763254	0.109146	0.010915	0	0	12.763254	0.097588	0.000015	-338.404429	0.017878	-3467.672765	-551.469508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.763254	1.471209	NaN	-331.453834	0.017152	-225.293459	0	0.00193	0.000362	0.000022
12.770726	0.039499	0.005925	-0.015148	0.002272	-0.003532	0.00053	-209.380055	8.618526	18.258812	11.337172	-5300.932132	-824.534728	-1205.384752	-769.971565	NaN	NaN	NaN	NaN	2.100604	0.642873	12.770726	0.008538	0.000854	12.770726	-7.888217	-0.788822	12509.22461	219.478745	18033.82422	12.770726	0.010597	0.00106	12.770726	0.118207	0.011821	0	0	12.770726	0.098448	0.000015	-338.58377	0.017868	-3439.21106	-546.878752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.770726	1.767619	NaN	-394.109297	0.016278	-222.96058	0	0.001929	0.000362	0.000022
12.778197	0.022655	0.003398	-0.016103	0.002415	-0.004861	0.000729	-212.363548	8.615859	8.928841	11.315662	-9373.817208	-1456.596731	-554.481026	-707.607686	NaN	NaN	NaN	NaN	1.72814	0.528883	12.778197	0.008877	0.000888	12.778197	-1.624344	-0.162434	12516.69629	219.435043	18013.61914	12.778197	0.010897	0.00109	12.778197	0.133935	0.013394	0	0	12.778197	0.030972	0.000005	-398.073757	0.018459	-12852.80044	-2017.945214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.778197	1.750822	NaN	-458.709701	0.01612	-261.996781	0	0.001927	0.000361	0.000022
12.785668	0.032069	0.00481	-0.01142	0.001713	-0.005194	0.000779	-185.62578	8.930449	-7.125655	11.365288	-5788.33909	-911.816253	623.944064	999.570448	8.058897	9.058897	NaN	NaN	1.136596	0.347846	12.785668	0.008723	0.000872	12.785668	-1.072498	-0.10725	12524.16699	219.391342	17993.41602	12.785668	0.011044	0.001104	12.785668	0.145686	0.014569	0	0	12.785668	0.083462	0.000013	-456.986566	0.018325	-5475.361159	-850.146176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.785668	1.916879	NaN	-464.406828	0.01606	-242.272389	0	0.001925	0.000361	0.000022
12.79314	0.031024	0.004654	-0.010556	0.001583	-0.00293	0.00044	-205.116618	8.889994	-9.863967	11.334341	-6611.471279	-1032.288815	934.418676	1082.817767	7.501848	8.501848	NaN	NaN	1.849041	0.565884	12.79314	0.008721	0.000872	12.79314	-0.852311	-0.085231	12531.63867	219.347656	17973.21289	12.79314	0.010929	0.001093	12.79314	0.148523	0.014852	0	0	12.79314	0.060779	0.000009	-451.195675	0.018294	-7423.569961	-1153.49747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.79314	1.913585	NaN	-411.09927	0.016179	-214.831952	0	0.001923	0.000361	0.000022
12.800611	0.025852	0.003878	-0.007596	0.001139	0.000684	0.000103	-165.180557	9.048317	-31.623015	11.288204	-6389.435425	-1020.32436	4163.188843	1611.974826	4.086648	5.086648	NaN	NaN	NaN	NaN	12.800611	0.008861	0.000886	12.800611	-0.736123	-0.073612	12539.11035	219.303955	17953.00781	12.800611	0.010946	0.001095	12.800611	0.15682	0.015682	0	0	12.800611	0.060545	0.000009	-443.401281	0.018255	-7323.524211	-1139.15443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.800611	1.726586	NaN	-416.691242	0.016193	-241.338297	0	0.001921	0.00036	0.000022
12.808083	0.016927	0.002539	-0.010474	0.001571	0.002281	0.000342	-165.865022	9.040508	-53.381258	11.391592	-9798.952601	-1563.871639	5096.57766	1329.413886	2.802578	3.802578	NaN	NaN	NaN	NaN	12.808083	0.008882	0.000888	12.808083	-0.628546	-0.062855	12546.58203	219.260254	17932.80273	12.808083	0.01118	0.001118	12.808083	0.17603	0.017603	0	0	12.808083	0.060315	0.000009	-434.167655	0.01821	-7198.325505	-1121.166224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.808083	1.923355	NaN	-361.881799	0.016288	-188.151324	0	0.00192	0.00036	0.000022
12.815554	0.029492	0.004424	-0.010285	0.001543	0.004221	0.000633	-158.89188	9.061904	-23.75199	11.50753	-5387.665756	-864.592557	2309.34461	1171.244529	4.698237	5.698237	NaN	NaN	NaN	NaN	12.815554	0.009389	0.000939	12.815554	-0.581581	-0.058158	12554.05273	219.216553	17912.59961	12.815554	0.011023	0.001102	12.815554	0.179414	0.017941	0	0	12.815554	0.060091	0.000009	-422.946048	0.018158	-7038.46792	-1098.16165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.815554	1.920303	NaN	-306.85642	0.016356	-159.795823	0	0.001918	0.00036	0.000022
12.823026	0.02906	0.004359	-0.015611	0.002342	0.002307	0.000346	-140.542361	9.0516	8.963056	11.34337	-4836.317049	-789.490437	-574.157463	-731.722232	NaN	NaN	NaN	NaN	NaN	NaN	12.823026	0.009617	0.000962	12.823026	-0.552304	-0.05523	12561.52441	219.172867	17892.39453	12.823026	0.010821	0.001082	12.823026	0.178324	0.017832	0	0	12.823026	0.092848	0.000014	-412.664962	0.018228	-4444.498239	-694.97978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.823026	1.733898	NaN	-310.420905	0.016364	-179.030646	0	0.001916	0.000359	0.000022
12.830497	0.040059	0.006009	-0.018854	0.002828	0.001147	0.000172	-141.778571	9.033227	42.231163	11.16046	-3539.229097	-576.790398	-2239.935606	-680.656764	NaN	NaN	NaN	NaN	NaN	NaN	12.830497	0.009102	0.00091	12.830497	-0.496446	-0.049645	12568.99609	219.129166	17872.19141	12.830497	0.010769	0.001077	12.830497	0.182573	0.018257	0	0	12.830497	0.092599	0.000014	-339.451143	0.018337	-3665.817034	-584.442643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.830497	1.731351	NaN	-253.283584	0.016408	-146.292429	0	0.001914	0.000359	0.000022
